entity_id	ancestor_id	depth	ancestor_label	ancestor_kind	ancestor_rank
SSA:0010361	SSA:0002061	1	T117s	group	matriline
SSA:0010362	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010362	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010362	SSA:0002062	1	T118s	group	matriline
SSA:0010363	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010363	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010363	SSA:0002063	1	T120s	group	matriline
SSA:0010364	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010364	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010364	SSA:0002064	1	T121s	group	matriline
SSA:0010365	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010365	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010365	SSA:0002064	1	T121s	group	matriline
SSA:0010366	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010366	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010366	SSA:0002064	1	T121s	group	matriline
SSA:0010367	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010367	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010367	SSA:0002064	1	T121s	group	matriline
SSA:0010368	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010368	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010368	SSA:0002065	1	T122s	group	matriline
SSA:0010369	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010369	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010369	SSA:0002066	1	T123s	group	matriline
SSA:0010370	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010370	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010370	SSA:0002066	1	T123s	group	matriline
SSA:0010371	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010371	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010371	SSA:0002066	1	T123s	group	matriline
SSA:0010372	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010372	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010372	SSA:0002066	1	T123s	group	matriline
SSA:0010373	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010373	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010373	SSA:0002067	1	T124s	group	matriline
SSA:0010374	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010374	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010374	SSA:0002067	1	T124s	group	matriline
SSA:0010375	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010375	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010375	SSA:0002067	1	T124s	group	matriline
SSA:0010376	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010376	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010376	SSA:0002067	1	T124s	group	matriline
SSA:0010377	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010377	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010377	SSA:0002067	1	T124s	group	matriline
SSA:0010378	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010378	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010378	SSA:0002067	1	T124s	group	matriline
SSA:0010379	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010379	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010379	SSA:0002067	1	T124s	group	matriline
SSA:0010380	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010380	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010380	SSA:0002067	1	T124s	group	matriline
SSA:0010381	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010381	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010381	SSA:0002067	1	T124s	group	matriline
SSA:0010382	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010382	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010382	SSA:0002067	1	T124s	group	matriline
SSA:0010383	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010383	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010383	SSA:0002067	1	T124s	group	matriline
SSA:0010384	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010384	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010384	SSA:0002067	1	T124s	group	matriline
SSA:0010385	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010385	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010385	SSA:0002067	1	T124s	group	matriline
SSA:0010386	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010386	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010386	SSA:0002067	1	T124s	group	matriline
SSA:0010387	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010387	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010387	SSA:0002067	1	T124s	group	matriline
SSA:0010388	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010388	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010388	SSA:0002067	1	T124s	group	matriline
SSA:0010389	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010389	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010389	SSA:0002067	1	T124s	group	matriline
SSA:0010390	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010390	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010390	SSA:0002067	1	T124s	group	matriline
SSA:0010391	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010391	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010391	SSA:0002067	1	T124s	group	matriline
SSA:0010392	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010392	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010392	SSA:0002067	1	T124s	group	matriline
SSA:0010393	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010393	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010393	SSA:0002068	1	T125s	group	matriline
SSA:0010394	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010394	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010394	SSA:0002068	1	T125s	group	matriline
SSA:0010395	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010395	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010395	SSA:0002069	1	T127s	group	matriline
SSA:0010396	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010396	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010396	SSA:0002070	1	T128s	group	matriline
SSA:0010397	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010397	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010397	SSA:0002071	1	T129s	group	matriline
SSA:0010398	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010398	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010398	SSA:0002072	1	T130s	group	matriline
SSA:0010399	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010399	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010399	SSA:0002073	1	T131s	group	matriline
SSA:0010400	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010400	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010400	SSA:0002074	1	T132s	group	matriline
SSA:0010401	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010401	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010401	SSA:0002075	1	T133s	group	matriline
SSA:0010402	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010402	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010402	SSA:0002076	1	T134s	group	matriline
SSA:0010403	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010403	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010403	SSA:0002077	1	T135s	group	matriline
SSA:0010404	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010404	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010404	SSA:0002078	1	T137s	group	matriline
SSA:0010405	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010405	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010405	SSA:0002078	1	T137s	group	matriline
SSA:0010406	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010406	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010406	SSA:0002078	1	T137s	group	matriline
SSA:0010407	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010407	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010407	SSA:0002078	1	T137s	group	matriline
SSA:0010408	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010408	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010408	SSA:0002079	1	T139s	group	matriline
SSA:0010409	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010409	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010409	SSA:0002080	1	T140s	group	matriline
SSA:0010410	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010410	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010410	SSA:0002080	1	T140s	group	matriline
SSA:0010411	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010411	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010411	SSA:0002080	1	T140s	group	matriline
SSA:0010412	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010412	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010412	SSA:0002081	1	T141s	group	matriline
SSA:0010413	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010413	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010413	SSA:0002081	1	T141s	group	matriline
SSA:0010414	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010414	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010414	SSA:0002081	1	T141s	group	matriline
SSA:0010415	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010415	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010415	SSA:0002081	1	T141s	group	matriline
SSA:0010416	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010416	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010416	SSA:0002082	1	T142s	group	matriline
SSA:0010417	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010417	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010417	SSA:0002083	1	T143s	group	matriline
SSA:0010418	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010418	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010418	SSA:0002084	1	T146s	group	matriline
SSA:0010419	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010419	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010419	SSA:0002084	1	T146s	group	matriline
SSA:0010420	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010420	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010420	SSA:0002084	1	T146s	group	matriline
SSA:0010421	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010421	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010421	SSA:0002084	1	T146s	group	matriline
SSA:0010422	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010422	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010422	SSA:0002084	1	T146s	group	matriline
SSA:0010423	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010423	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010423	SSA:0002084	1	T146s	group	matriline
SSA:0010424	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010424	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010424	SSA:0002084	1	T146s	group	matriline
SSA:0010425	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010425	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010425	SSA:0002084	1	T146s	group	matriline
SSA:0010426	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010426	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010426	SSA:0002084	1	T146s	group	matriline
SSA:0010427	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010427	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010427	SSA:0002085	1	T147s	group	matriline
SSA:0010428	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010428	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010428	SSA:0002086	1	T148s	group	matriline
SSA:0010429	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010429	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010429	SSA:0002087	1	T149s	group	matriline
SSA:0010430	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010430	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010430	SSA:0002088	1	T150s	group	matriline
SSA:0010431	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010431	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010431	SSA:0002089	1	T151s	group	matriline
SSA:0010432	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010432	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010432	SSA:0002089	1	T151s	group	matriline
SSA:0010433	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010433	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010433	SSA:0002089	1	T151s	group	matriline
SSA:0010434	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010434	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010434	SSA:0002089	1	T151s	group	matriline
SSA:0010435	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010435	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010435	SSA:0002089	1	T151s	group	matriline
SSA:0010436	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010436	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010436	SSA:0002089	1	T151s	group	matriline
SSA:0010437	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010437	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010437	SSA:0002090	1	T152s	group	matriline
SSA:0010438	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010438	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010438	SSA:0002090	1	T152s	group	matriline
SSA:0010439	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010439	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010439	SSA:0002090	1	T152s	group	matriline
SSA:0010440	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010440	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010440	SSA:0002090	1	T152s	group	matriline
SSA:0010441	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010441	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010441	SSA:0002091	1	T157s	group	matriline
SSA:0010442	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010442	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010442	SSA:0002092	1	T160s	group	matriline
SSA:0010443	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010443	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010443	SSA:0002093	1	T161s	group	matriline
SSA:0010444	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010444	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010444	SSA:0002094	1	T162s	group	matriline
SSA:0010445	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010445	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010445	SSA:0002095	1	T165s	group	matriline
SSA:0010446	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010446	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010446	SSA:0002096	1	T166s	group	matriline
SSA:0010447	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010447	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010447	SSA:0002096	1	T166s	group	matriline
SSA:0010448	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010448	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010448	SSA:0002096	1	T166s	group	matriline
SSA:0010449	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010449	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010449	SSA:0002097	1	T167s	group	matriline
SSA:0010450	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010450	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010450	SSA:0002097	1	T167s	group	matriline
SSA:0010451	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010451	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010451	SSA:0002097	1	T167s	group	matriline
SSA:0010452	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010452	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010452	SSA:0002097	1	T167s	group	matriline
SSA:0010453	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010453	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010453	SSA:0002098	1	T168s	group	matriline
SSA:0010454	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010454	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010454	SSA:0002098	1	T168s	group	matriline
SSA:0010455	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010455	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010455	SSA:0002098	1	T168s	group	matriline
SSA:0010456	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010456	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010456	SSA:0002099	1	T169s	group	matriline
SSA:0010457	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010457	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010457	SSA:0002100	1	T170s	group	matriline
SSA:0010458	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010458	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010458	SSA:0002101	1	T171s	group	matriline
SSA:0010459	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010459	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010459	SSA:0002102	1	T172s	group	matriline
SSA:0010460	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010460	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010460	SSA:0002103	1	T173s	group	matriline
SSA:0010461	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010461	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010461	SSA:0002104	1	T174s	group	matriline
SSA:0010462	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010462	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010462	SSA:0002104	1	T174s	group	matriline
SSA:0010463	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010463	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010463	SSA:0002104	1	T174s	group	matriline
SSA:0010464	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010464	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010464	SSA:0002104	1	T174s	group	matriline
SSA:0010465	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010465	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010465	SSA:0002104	1	T174s	group	matriline
SSA:0010466	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010466	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010466	SSA:0002104	1	T174s	group	matriline
SSA:0010467	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010467	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010467	SSA:0002104	1	T174s	group	matriline
SSA:0010468	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010468	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010468	SSA:0002105	1	T175s	group	matriline
SSA:0010469	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010469	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010469	SSA:0002106	1	T176s	group	matriline
SSA:0010470	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010470	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010470	SSA:0002106	1	T176s	group	matriline
SSA:0010471	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010471	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010471	SSA:0002106	1	T176s	group	matriline
SSA:0010472	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010472	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010472	SSA:0002107	1	T177s	group	matriline
SSA:0010473	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010473	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010473	SSA:0002108	1	T178s	group	matriline
SSA:0010474	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010474	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010474	SSA:0002109	1	T179s	group	matriline
SSA:0010475	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010475	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010475	SSA:0002109	1	T179s	group	matriline
SSA:0010476	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010476	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010476	SSA:0002109	1	T179s	group	matriline
SSA:0010477	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010477	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010477	SSA:0002110	1	T180s	group	matriline
SSA:0010478	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010478	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010478	SSA:0002111	1	T181s	group	matriline
SSA:0010479	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010479	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010479	SSA:0002111	1	T181s	group	matriline
SSA:0010480	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010480	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010480	SSA:0002112	1	T182s	group	matriline
SSA:0010481	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010481	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010481	SSA:0002113	1	T183s	group	matriline
SSA:0010482	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010482	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010482	SSA:0002113	1	T183s	group	matriline
SSA:0010483	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010483	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010483	SSA:0002114	1	T184s	group	matriline
SSA:0010484	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010484	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010484	SSA:0002115	1	T185s	group	matriline
SSA:0010485	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010485	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010485	SSA:0002115	1	T185s	group	matriline
SSA:0010486	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010486	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010486	SSA:0002116	1	T186s	group	matriline
SSA:0010487	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010487	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010487	SSA:0002117	1	T187s	group	matriline
SSA:0010488	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010488	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010488	SSA:0002118	1	T188s	group	matriline
SSA:0010489	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010489	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010489	SSA:0002118	1	T188s	group	matriline
SSA:0010490	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010490	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010490	SSA:0002119	1	T196s	group	matriline
SSA:0010491	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010491	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010491	SSA:0002120	1	T197s	group	matriline
SSA:0010492	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010492	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010492	SSA:0002121	1	T199s	group	matriline
SSA:0010493	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010493	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010493	SSA:0002121	1	T199s	group	matriline
SSA:0010494	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010494	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010494	SSA:0002121	1	T199s	group	matriline
SSA:0010495	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010495	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010495	SSA:0002121	1	T199s	group	matriline
SSA:0010496	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010496	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010496	SSA:0002122	1	T221s	group	matriline
SSA:0010497	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010497	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010497	SSA:0002123	1	T223s	group	matriline
SSA:0010498	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010498	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010498	SSA:0002124	1	T224s	group	matriline
SSA:0010499	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010499	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010499	SSA:0002124	1	T224s	group	matriline
SSA:0010500	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010500	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010500	SSA:0002124	1	T224s	group	matriline
SSA:0010501	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010501	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010501	SSA:0002125	1	T225s	group	matriline
SSA:0010502	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010502	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010502	SSA:0002126	1	T227s	group	matriline
SSA:0010503	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010503	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010503	SSA:0002127	1	T250s	group	matriline
SSA:0010504	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010504	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010504	SSA:0002127	1	T250s	group	matriline
SSA:0010505	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010505	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010505	SSA:0002127	1	T250s	group	matriline
SSA:0010506	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010506	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010506	SSA:0002128	1	T251s	group	matriline
SSA:0010507	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010507	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010507	SSA:0002129	1	T252s	group	matriline
SSA:0010508	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010508	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010508	SSA:0002130	1	T253s	group	matriline
SSA:0010509	SSA:0000002	2	Bigg's	group	ecotype
SSA:0010509	SSA:0000900	3	Orcinus orca	taxon	
SSA:0010509	SSA:0002130	1	T253s	group	matriline
SSA:0010510	SSA:0000002	1	Bigg's	group	ecotype
SSA:0010510	SSA:0000900	2	Orcinus orca	taxon	
SSA:0010511	SSA:0000002	1	Bigg's	group	ecotype
SSA:0010511	SSA:0000900	2	Orcinus orca	taxon	
SSA:0010512	SSA:0000002	1	Bigg's	group	ecotype
SSA:0010512	SSA:0000900	2	Orcinus orca	taxon	
